#{"t_start": 1676137631.5010521, "env_id": null}
r,l,t
8756,3000,93106.154742
8868,3000,93115.493755
8992,3000,93124.797571
8776,3000,93134.194058
8762,3000,93143.23698
8898,3000,93152.483581
8286,3000,93161.765153
8680,3000,93170.763491
8894,3000,93180.058599
8860,3000,93189.061814
8720,3000,93197.64414
8912,3000,93207.246105
8460,3000,93215.53147
8432,3000,93224.552189
8660,3000,93233.55008
8660,3000,93242.659636
8654,3000,93252.12834
8916,3000,93261.448607
8250,3000,93270.323947
8428,3000,93279.418667
8532,3000,93288.67952
8900,3000,93297.645032
8620,3000,93306.271056
8324,3000,93315.540025
8770,3000,93324.658959
8422,3000,93333.939789
8806,3000,93343.164851
8764,3000,93352.006156
8488,3000,93360.716521
8734,3000,93370.151577
8768,3000,93379.206841
8346,3000,93388.193861
9052,3000,93397.168914
8588,3000,93406.011621
8474,3000,93415.185539
8424,3000,93424.271612
8252,3000,93433.496589
8624,3000,93442.512832
8588,3000,93451.833504
8510,3000,93461.282357
8398,3000,93470.579126
8386,3000,93480.297552
8494,3000,93489.897043
8114,3000,93498.466714
8544,3000,93507.693007
8704,3000,93516.784212
8290,3000,93525.96078
8704,3000,93534.959481
8192,3000,93544.147968
8758,3000,93552.823157
8632,3000,93561.947918
8766,3000,93571.211901
8898,3000,93580.582199
8448,3000,93589.631185
8364,3000,93598.53692
8550,3000,93607.535818
8580,3000,93617.008272
8534,3000,93626.137114
8420,3000,93634.988828
8488,3000,93643.641756
8382,3000,93652.63355
8572,3000,93661.738614
8910,3000,93671.002385
8832,3000,93694.203213
8242,3000,93703.455344
8540,3000,93713.051112
8492,3000,93722.05154
8588,3000,93731.376255
8748,3000,93740.957413
8562,3000,93749.841753
8624,3000,93759.422904
8604,3000,93768.895242
8842,3000,93778.299206
8670,3000,93787.594502
8658,3000,93796.687757
8692,3000,93805.968876
8606,3000,93814.971673
8916,3000,93823.652199
8628,3000,93832.531527
8902,3000,93842.017612
8710,3000,93851.274434
9132,3000,93860.400709
8600,3000,93869.593409
8612,3000,93878.450642
8466,3000,93887.274949
8296,3000,93896.182
8576,3000,93905.415588
8692,3000,93914.703171
8640,3000,93923.913082
9072,3000,93933.447752
8926,3000,93942.767905
8470,3000,93952.044966
8232,3000,93961.151231
8532,3000,93970.298257
8824,3000,93979.714011
8594,3000,93988.58306
8500,3000,93997.659817
8574,3000,94006.642061
8672,3000,94015.680298
8490,3000,94025.104716
8624,3000,94034.168174
8704,3000,94043.63396
9010,3000,94052.974964
8528,3000,94062.112799
8414,3000,94071.336725
8442,3000,94080.555634
8580,3000,94089.860374
8636,3000,94099.057372
8504,3000,94108.325881
8470,3000,94116.939891
8606,3000,94126.102396
8550,3000,94134.73092
8640,3000,94143.902529
8712,3000,94152.661983
8504,3000,94161.746188
8786,3000,94170.681198
9026,3000,94180.195012
8692,3000,94189.576926
8622,3000,94199.177617
8516,3000,94208.407971
8650,3000,94217.333646
8512,3000,94226.56735
8510,3000,94235.739381
8670,3000,94244.26747
8568,3000,94253.7431
8234,3000,94262.703137
8914,3000,94272.094486
8610,3000,94280.688772
8272,3000,94289.605817
8742,3000,94313.396749
8688,3000,94322.679966
8544,3000,94331.890254
8700,3000,94341.323432
8392,3000,94350.577458
8222,3000,94360.320403
8784,3000,94369.180995
8232,3000,94378.010906
8666,3000,94387.192774
8504,3000,94396.181721
8560,3000,94405.088311
8362,3000,94414.592283
8978,3000,94423.528521
8686,3000,94432.455033
8562,3000,94442.342375
8498,3000,94451.76544
9158,3000,94461.286452
8520,3000,94470.697128
8664,3000,94480.166745
8604,3000,94489.365529
8300,3000,94498.286077
8602,3000,94507.732142
8548,3000,94517.005976
8656,3000,94525.805325
8964,3000,94534.561982
8640,3000,94543.565607
8202,3000,94552.831541
8796,3000,94561.620982
8752,3000,94570.836375
8328,3000,94579.633499
8590,3000,94589.096429
8690,3000,94598.578694
8746,3000,94607.668438
8974,3000,94616.966319
8514,3000,94625.916289
8912,3000,94635.160439
8880,3000,94644.037682
8860,3000,94653.394613
8926,3000,94662.855325
8738,3000,94671.904324
8596,3000,94681.357177
8410,3000,94690.454183
8678,3000,94699.34203
8590,3000,94708.415109
8956,3000,94716.974527
8658,3000,94725.961656
9012,3000,94735.503049
8666,3000,94744.644306
8754,3000,94753.974362
8780,3000,94763.140882
8802,3000,94771.693657
8484,3000,94781.04286
8590,3000,94790.343731
