#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-237232,3000,12916.614284
-214245,3000,12931.128475
-230212,3000,12945.624214
-217214,3000,12960.102322
-236223,3000,12974.001387
-211228,3000,12987.526853
-216222,3000,13001.385327
-221203,3000,13015.573124
-229234,3000,13029.964497
-253221,3000,13043.829454
-238239,3000,13057.96551
-215209,3000,13072.280848
-220192,3000,13086.969816
-214229,3000,13101.191811
-224225,3000,13115.254122
-222212,3000,13129.805537
-236237,3000,13143.83547
-249199,3000,13158.376526
-238227,3000,13171.761368
-231217,3000,13185.926455
-220218,3000,13199.544848
-223220,3000,13213.417014
-237200,3000,13227.654073
-202210,3000,13241.934988
-214216,3000,13255.468552
-206238,3000,13269.449579
-229246,3000,13283.532334
-196200,3000,13297.781549
-231250,3000,13312.405042
-220199,3000,13326.395307
-224224,3000,13339.891392
-211198,3000,13353.772843
-212220,3000,13367.979225
-226216,3000,13381.963829
-221224,3000,13396.093718
-218212,3000,13410.17871
-200214,3000,13424.156419
-210210,3000,13438.367636
-196192,3000,13451.704632
-240238,3000,13465.934674
-229213,3000,13479.398572
-204209,3000,13493.185428
-220208,3000,13508.336294
-230230,3000,13521.873668
-244235,3000,13535.441092
-220220,3000,13549.739647
-216240,3000,13563.998856
-226204,3000,13578.415121
-220252,3000,13592.785525
-260275,3000,13606.295301
-213223,3000,13620.834278
-205217,3000,13634.816449
-201205,3000,13648.93933
-215223,3000,13663.040188
-224227,3000,13683.875782
-203224,3000,13697.651418
-222226,3000,13712.074575
-236227,3000,13725.43106
-240223,3000,13739.514467
-219230,3000,13753.681982
-220259,3000,13767.177225
-218179,3000,13781.188695
-208214,3000,13795.577329
-228227,3000,13809.902308
-204200,3000,13823.318147
-231236,3000,13837.904782
-225234,3000,13851.882368
-208227,3000,13865.851717
-210225,3000,13879.512784
-203214,3000,13893.516626
-216222,3000,13907.118168
-207223,3000,13920.084733
-203223,3000,13934.397317
-232226,3000,13948.157412
-219199,3000,13962.394713
-212215,3000,13976.930615
-223212,3000,13990.587792
-220225,3000,14004.176255
-225237,3000,14018.331749
-204213,3000,14032.728969
-210200,3000,14047.047494
-213202,3000,14061.380879
-200233,3000,14075.4757
-205239,3000,14088.793517
-200207,3000,14102.672271
-217243,3000,14116.859171
-241227,3000,14130.927169
-238258,3000,14145.715328
-225216,3000,14160.371968
-216200,3000,14174.942053
-188227,3000,14188.471474
-229222,3000,14202.823245
-220221,3000,14217.049755
-218205,3000,14231.669534
-207210,3000,14246.250339
-202228,3000,14260.186657
-216221,3000,14274.638551
-203211,3000,14288.52413
-228228,3000,14302.819683
-222217,3000,14316.796147
-227193,3000,14331.018664
-232218,3000,14345.478732
-208235,3000,14359.843234
-197207,3000,14373.9193
-221246,3000,14387.63703
