#{"t_start": 1676137627.957339, "env_id": null}
r,l,t
4594,3000,4213.424069
4368,3000,4228.477888
4038,3000,4242.831492
3964,3000,4257.86938
4260,3000,4272.359686
4298,3000,4287.953526
4658,3000,4303.613884
4230,3000,4319.480854
4672,3000,4335.644998
4452,3000,4350.353375
4458,3000,4365.17798
4364,3000,4379.995875
4276,3000,4395.138278
4154,3000,4410.030496
4136,3000,4424.788233
4454,3000,4439.636026
4086,3000,4455.219062
4642,3000,4470.076005
4868,3000,4485.011187
3974,3000,4500.368648
4270,3000,4515.34974
4368,3000,4530.6859
4878,3000,4545.486678
4512,3000,4560.275591
4372,3000,4575.375388
4144,3000,4590.306899
4598,3000,4604.941162
4866,3000,4619.559036
4716,3000,4633.605855
4710,3000,4648.293718
4790,3000,4662.845272
5104,3000,4677.400956
4498,3000,4692.358041
4742,3000,4707.286908
4698,3000,4722.980559
4726,3000,4737.292934
4024,3000,4753.011714
4542,3000,4768.347031
4552,3000,4783.012272
5088,3000,4797.622724
4440,3000,4812.813491
4596,3000,4827.382745
4670,3000,4841.821573
4552,3000,4855.975621
4648,3000,4871.443136
4702,3000,4886.156229
4672,3000,4901.114095
4402,3000,4915.566521
4510,3000,4929.909596
5060,3000,4944.353067
4248,3000,4959.379649
4532,3000,4974.092015
4818,3000,4988.88299
4792,3000,5003.570092
4760,3000,5019.015372
4086,3000,5033.687142
4176,3000,5048.55816
4972,3000,5063.809041
4878,3000,5078.184561
5084,3000,5093.225578
4938,3000,5108.212666
4406,3000,5122.495409
5008,3000,5137.92655
4316,3000,5165.223781
4726,3000,5180.929423
4188,3000,5195.212985
5140,3000,5209.785306
4928,3000,5224.484428
4844,3000,5239.101637
